#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:52:27       0    377     63     58    100     50      0      0      0      0   1215   1380      2      0 
 20250128    04:52:27       1    205     60     55    100     47      0      0      0      0   1215   1395      4      0 
 20250128    04:52:27       2    220     58     53    100     53      0      0      0      0   1215   1395      5      0 
 20250128    04:52:27       3    264     59     52    100     51      0      0      0      0   1215   1320      3      0 
 20250128    04:52:28       0    394     63     58    100     51      0      0      0      0   1215   1380      6      1 
 20250128    04:52:28       1    363     59     56    100     49      0      0      0      0   1215   1395      2      0 
 20250128    04:52:28       2    213     59     55    100     52      0      0      0      0   1215   1395      4      0 
 20250128    04:52:28       3    282     58     52    100     53      0      0      0      0   1215   1380      4      0 
 20250128    04:52:30       0    207     63     58    100     51      0      0      0      0   1215   1335      8      0 
 20250128    04:52:30       1    439     59     55    100     51      0      0      0      0   1215   1290      1     16 
 20250128    04:52:30       2    379     59     55    100     49      0      0      0      0   1215   1365      2      0 
 20250128    04:52:30       3    376     58     52    100     53      0      0      0      0   1215   1395      4      0 
 20250128    04:52:31       0    200     62     59    100     52      0      0      0      0   1215   1350      9      1 
 20250128    04:52:31       1    428     59     55    100     50      0      0      0      0   1215   1380      3      5 
 20250128    04:52:31       2    436     58     55    100     49      0      0      0      0   1215   1365      1      0 
 20250128    04:52:31       3    373     61     53    100     53      0      0      0      0   1215   1365      2      0 
 20250128    04:52:32       0    210     61     56    100     51      0      0      0      0   1215   1365      5      1 
 20250128    04:52:32       1    444     59     55    100     50      0      0      0      0   1215   1365      3      5 
 20250128    04:52:32       2    446     58     55    100     48      0      0      0      0   1215   1350      2      0 
 20250128    04:52:32       3    356     59     53    100     52      0      0      0      0   1215   1350      0      0 
 20250128    04:52:33       0    382     64     56    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:52:33       1    377     59     56    100     50      0      0      0      0   1215   1380      6      4 
 20250128    04:52:33       2    435     58     54    100     50      0      0      0      0   1215   1305      3      0 
 20250128    04:52:33       3    428     61     54    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:52:34       0    377     63     57    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:52:34       1    388     58     55    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:52:34       2    384     57     54    100     50      0      0      0      0   1215   1335      4      0 
 20250128    04:52:34       3    399     59     55    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:52:35       0    378     63     59    100     50      0      0      0      0   1215   1365      7      1 
 20250128    04:52:35       1    427     60     56    100     51      0      0      0      0   1215   1365      0      0 
 20250128    04:52:35       2    396     56     54    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:52:35       3    384     60     54    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:52:37       0    425     61     59    100     51      0      0      0      0   1215   1350      9      1 
 20250128    04:52:37       1    404     59     56    100     52      0      0      0      0   1215   1365      1     18 
 20250128    04:52:37       2    394     59     56    100     52      0      0      0      0   1215   1365      1      0 
 20250128    04:52:37       3    394     60     54    100     45      0      0      0      0   1215   1395      3      0 
 20250128    04:52:38       0    429     63     60    100     51      0      0      0      0   1215   1395      8      1 
 20250128    04:52:38       1    456     59     56    100     52      0      0      0      0   1215   1335      3      5 
 20250128    04:52:38       2    451     59     56    100     51      0      0      0      0   1215   1365      1      0 
 20250128    04:52:38       3    454     61     54    100     45      0      0      0      0   1215   1380      1      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:52:39       0    381     63     59    100     51      0      0      0      0   1215   1395      5      0 
 20250128    04:52:39       1    436     60     57    100     52      0      0      0      0   1215   1380      3      6 
 20250128    04:52:39       2    214     59     56    100     51      0      0      0      0   1215   1350      3      0 
 20250128    04:52:39       3    420     60     54    100     51      0      0      0      0   1215   1350      1      0 
 20250128    04:52:40       0    395     63     58    100     53      0      0      0      0   1215   1395      4      0 
 20250128    04:52:40       1    441     57     54    100     50      0      0      0      0   1215   1380      5      3 
 20250128    04:52:40       2    243     58     56    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:52:40       3    377     61     53    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:52:41       0    385     62     59    100     53      0      0      0      0   1215   1380      3      0 
 20250128    04:52:41       1    380     59     56    100     51      0      0      0      0   1215   1395      6      0 
 20250128    04:52:41       2    279     58     55    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:52:41       3    380     60     53    100     51      0      0      0      0   1215   1380      3      0 
 20250128    04:52:42       0    429     63     58    100     53      0      0      0      0   1215   1335      6      1 
 20250128    04:52:42       1    460     59     56    100     48      0      0      0      0   1215   1350      1      0 
 20250128    04:52:42       2    320     58     56    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:52:42       3    396     59     53    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:52:44       0    451     64     58    100     53      0      0      0      0   1215   1380      8      0 
 20250128    04:52:44       1    426     58     57    100     46      0      0      0      0   1215   1320      1     17 
 20250128    04:52:44       2    345     58     55    100     51      0      0      0      0   1215   1305      1      0 
 20250128    04:52:44       3    377     58     53    100     50      0      0      0      0   1215   1380      3      0 
 20250128    04:52:45       0    239     64     58    100     52      0      0      0      0   1215   1380      8      0 
 20250128    04:52:45       1    422     59     58    100     44      0      0      0      0   1215   1335      3      5 
 20250128    04:52:45       2    452     59     55    100     51      0      0      0      0   1215   1335      1      0 
 20250128    04:52:45       3    375     61     54    100     51      0      0      0      0   1215   1350      2      0 
 20250128    04:52:46       0    375     63     58    100     52      0      0      0      0   1215   1380      5      0 
 20250128    04:52:46       1    409     58     58    100     44      0      0      0      0   1215   1395      4      5 
 20250128    04:52:46       2    454     59     56    100     50      0      0      0      0   1215   1335      2      0 
 20250128    04:52:46       3    390     60     54    100     51      0      0      0      0   1215   1380      1      0 
 20250128    04:52:47       0    390     62     58    100     51      0      0      0      0   1215   1380      5      0 
 20250128    04:52:47       1    427     60     57    100     50      0      0      0      0   1215   1395      4      4 
 20250128    04:52:47       2    384     58     55    100     53      0      0      0      0   1215   1365      3      0 
 20250128    04:52:47       3    299     61     55    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:52:48       0    360     63     59    100     48      0      0      0      0   1215   1380      2      0 
 20250128    04:52:48       1    376     60     57    100     50      0      0      0      0   1215   1395      4      0 
 20250128    04:52:48       2    388     58     55    100     53      0      0      0      0   1215   1365      4      0 
 20250128    04:52:48       3    388     60     54    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:52:49       0    437     63     59    100     50      0      0      0      0   1215   1365      6      1 
 20250128    04:52:49       1    277     59     56    100     50      0      0      0      0   1215   1380      2      0 
 20250128    04:52:49       2    394     57     54    100     52      0      0      0      0   1215   1365      3      0 
 20250128    04:52:49       3    337     61     53    100     50      0      0      0      0   1215   1380      6      0 
 20250128    04:52:51       0    436     63     59    100     51      0      0      0      0   1215   1365      9      1 
 20250128    04:52:51       1    258     59     56    100     50      0      0      0      0   1215   1305      1     16 
 20250128    04:52:51       2    417     58     55    100     50      0      0      0      0   1215   1380      2      0 
 20250128    04:52:51       3    303     61     54    100     50      0      0      0      0   1215   1395      3      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:52:52       0    461     64     59    100     51      0      0      0      0   1215   1350      9      1 
 20250128    04:52:52       1    356     60     56    100     50      0      0      0      0   1215   1365      2      5 
 20250128    04:52:52       2    389     58     56    100     51      0      0      0      0   1215   1365      1      0 
 20250128    04:52:52       3    392     61     54    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:52:53       0    449     64     57    100     51      0      0      0      0   1215   1365      5      0 
 20250128    04:52:53       1    395     59     56    100     50      0      0      0      0   1215   1365      3      5 
 20250128    04:52:53       2    391     58     56    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:52:53       3    381     60     54    100     53      0      0      0      0   1215   1335      1      0 
 20250128    04:52:54       0    454     63     59    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:52:54       1    346     58     56    100     50      0      0      0      0   1215   1305      5      4 
 20250128    04:52:54       2    407     57     55    100     51      0      0      0      0   1215   1305      3      0 
 20250128    04:52:54       3    355     61     56    100     53      0      0      0      0   1215   1320      2      0 
 20250128    04:52:55       0    451     63     59    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:52:55       1    361     57     55    100     50      0      0      0      0   1215   1380      4      0 
 20250128    04:52:55       2    430     56     54    100     45      0      0      0      0   1215   1335      5      0 
 20250128    04:52:55       3    389     61     53    100     51      0      0      0      0   1215   1305      3      0 
 20250128    04:52:57       0    398     61     59    100     51      0      0      0      0   1215   1335      7      2 
 20250128    04:52:57       1    368     59     57    100     50      0      0      0      0   1215   1380      1      0 
 20250128    04:52:57       2    402     57     55    100     45      0      0      0      0   1215   1365      3      0 
 20250128    04:52:57       3    373     60     53    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:52:58       0    420     62     60    100     51      0      0      0      0   1215   1335      8      0 
 20250128    04:52:58       1    371     59     57    100     51      0      0      0      0   1215   1365      2     16 
 20250128    04:52:58       2    373     58     56    100     45      0      0      0      0   1215   1350      1      0 
 20250128    04:52:58       3    382     59     53    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:52:59       0    361     64     60    100     51      0      0      0      0   1215   1395      8      1 
 20250128    04:52:59       1    454     60     57    100     51      0      0      0      0   1215   1350      3      6 
 20250128    04:52:59       2    280     57     57    100     45      0      0      0      0   1215   1335      1      0 
 20250128    04:52:59       3    396     61     54    100     51      0      0      0      0   1215   1380      2      0 
 20250128    04:53:00       0    360     64     58    100     51      0      0      0      0   1215   1395      5      0 
 20250128    04:53:00       1    416     58     57    100     47      0      0      0      0   1215   1335      3      5 
 20250128    04:53:00       2    368     58     57    100     45      0      0      0      0   1215   1320      2      0 
 20250128    04:53:00       3    275     61     55    100     50      0      0      0      0   1215   1380      1      0 
 20250128    04:53:01       0    370     64     59    100     50      0      0      0      0   1215   1380      4      0 
 20250128    04:53:01       1    373     59     55    100     45      0      0      0      0   1215   1365      6      2 
 20250128    04:53:01       2    287     57     55    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:53:01       3    267     61     54    100     50      0      0      0      0   1215   1365      2      0 
 20250128    04:53:02       0    434     63     59    100     50      0      0      0      0   1215   1380      5      0 
 20250128    04:53:02       1    373     60     56    100     44      0      0      0      0   1215   1365      5      0 
 20250128    04:53:02       2    207     59     55    100     51      0      0      0      0   1215   1395      5      0 
 20250128    04:53:02       3    253     60     54    100     49      0      0      0      0   1215   1335      3      0 
 20250128    04:53:04       0    397     63     59    100     52      0      0      0      0   1215   1350      8      1 
 20250128    04:53:04       1    381     60     57    100     44      0      0      0      0   1215   1350      0      0 
 20250128    04:53:04       2    227     59     56    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:53:04       3    349     59     54    100     48      0      0      0      0   1215   1365      4      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:05       0    370     64     59    100     53      0      0      0      0   1215   1380      8      1 
 20250128    04:53:05       1    392     60     58    100     44      0      0      0      0   1215   1350      2     11 
 20250128    04:53:05       2    396     59     57    100     51      0      0      0      0   1215   1350      0      0 
 20250128    04:53:05       3    356     59     54    100     49      0      0      0      0   1215   1365      3      0 
 20250128    04:53:06       0    342     64     59    100     51      0      0      0      0   1215   1365      7      1 
 20250128    04:53:06       1    429     59     59    100     50      0      0      0      0   1215   1320      3      6 
 20250128    04:53:06       2    428     59     57    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:53:06       3    363     61     55    100     49      0      0      0      0   1215   1365      0      0 
 20250128    04:53:07       0    370     64     59    100     50      0      0      0      0   1215   1395      4      0 
 20250128    04:53:07       1    437     61     60    100     50      0      0      0      0   1215   1395      3      5 
 20250128    04:53:07       2    430     59     56    100     51      0      0      0      0   1215   1365      2      0 
 20250128    04:53:07       3    385     62     56    100     49      0      0      0      0   1215   1350      2      0 
 20250128    04:53:08       0    376     64     60    100     51      0      0      0      0   1215   1380      5      0 
 20250128    04:53:08       1    393     60     57    100     51      0      0      0      0   1215   1395      4      7 
 20250128    04:53:08       2    428     59     56    100     51      0      0      0      0   1215   1305      2      0 
 20250128    04:53:08       3    380     61     55    100     50      0      0      0      0   1215   1365      2      0 
 20250128    04:53:09       0    368     64     60    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:53:09       1    358     60     58    100     50      0      0      0      0   1215   1395      5      0 
 20250128    04:53:09       2    439     58     56    100     51      0      0      0      0   1215   1350      4      0 
 20250128    04:53:09       3    419     61     56    100     50      0      0      0      0   1215   1350      3      0 
 20250128    04:53:11       0    398     64     60    100     51      0      0      0      0   1215   1380     10      1 
 20250128    04:53:11       1    270     62     58    100     50      0      0      0      0   1215   1395      3      0 
 20250128    04:53:11       2    381     58     55    100     51      0      0      0      0   1215   1350      4      0 
 20250128    04:53:11       3    435     63     54    100     50      0      0      0      0   1215   1350      4      0 
 20250128    04:53:12       0    412     64     60    100     51      0      0      0      0   1215   1350      9      1 
 20250128    04:53:12       1    351     61     58    100     50      0      0      0      0   1215   1335      0     12 
 20250128    04:53:12       2    381     60     57    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:53:12       3    401     63     56    100     50      0      0      0      0   1215   1395      3      0 
 20250128    04:53:13       0    437     65     61    100     51      0      0      0      0   1215   1350      8      1 
 20250128    04:53:13       1    355     61     59    100     50      0      0      0      0   1215   1320      3      5 
 20250128    04:53:13       2    275     60     58    100     50      0      0      0      0   1215   1350      1      0 
 20250128    04:53:13       3    276     63     56    100     50      0      0      0      0   1215   1350      3      0 
 20250128    04:53:14       0    435     66     59    100     45      0      0      0      0   1215   1380      5      0 
 20250128    04:53:14       1    372     61     58    100     50      0      0      0      0   1215   1350      4      5 
 20250128    04:53:14       2    278     59     58    100     52      0      0      0      0   1215   1305      2      0 
 20250128    04:53:14       3    278     63     56    100     50      0      0      0      0   1215   1350      1      0 
 20250128    04:53:15       0    379     64     60    100     45      0      0      0      0   1215   1380      5      0 
 20250128    04:53:15       1    237     61     58    100     51      0      0      0      0   1215   1395      4      2 
 20250128    04:53:15       2    382     60     59    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:53:15       3    288     64     55    100     50      0      0      0      0   1215   1380      2      0 
 20250128    04:53:16       0    370     66     61    100     45      0      0      0      0   1215   1350      8      0 
 20250128    04:53:16       1    351     61     58    100     52      0      0      0      0   1215   1365      4      0 
 20250128    04:53:16       2    353     61     58    100     51      0      0      0      0   1215   1395      5      0 
 20250128    04:53:16       3    384     64     55    100     50      0      0      0      0   1215   1380      3      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:18       0    322     64     62    100     45      0      0      0      0   1215   1350      7      1 
 20250128    04:53:18       1    368     62     59    100     52      0      0      0      0   1215   1365      0      0 
 20250128    04:53:18       2    330     61     58    100     51      0      0      0      0   1215   1380      3      0 
 20250128    04:53:18       3    396     63     56    100     51      0      0      0      0   1215   1380      5      0 
 20250128    04:53:19       0    378     67     62    100     45      0      0      0      0   1215   1335      8      1 
 20250128    04:53:19       1    440     63     60    100     52      0      0      0      0   1215   1365      2     17 
 20250128    04:53:19       2    404     62     59    100     51      0      0      0      0   1215   1365      1      0 
 20250128    04:53:19       3    383     62     55    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:53:20       0    379     66     63    100     51      0      0      0      0   1215   1395      9      1 
 20250128    04:53:20       1    439     62     60    100     52      0      0      0      0   1215   1320      3      5 
 20250128    04:53:20       2    390     62     59    100     51      0      0      0      0   1215   1350      2      0 
 20250128    04:53:20       3    382     64     57    100     53      0      0      0      0   1215   1350      0      0 
 20250128    04:53:21       0    345     67     60    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:53:21       1    451     62     60    100     52      0      0      0      0   1215   1350      4      5 
 20250128    04:53:21       2    426     62     60    100     45      0      0      0      0   1215   1335      2      0 
 20250128    04:53:21       3    374     64     57    100     53      0      0      0      0   1215   1365      2      0 
 20250128    04:53:22       0    283     67     62    100     51      0      0      0      0   1215   1380      5      0 
 20250128    04:53:22       1    380     63     59    100     51      0      0      0      0   1215   1380      5      0 
 20250128    04:53:22       2    432     60     59    100     45      0      0      0      0   1215   1320      3      0 
 20250128    04:53:22       3    427     65     58    100     53      0      0      0      0   1215   1320      2      0 
 20250128    04:53:24       0    394     67     62    100     51      0      0      0      0   1215   1380     16      0 
 20250128    04:53:24       1    388     63     60    100     50      0      0      0      0   1215   1395      3      0 
 20250128    04:53:24       2    375     61     58    100     45      0      0      0      0   1215   1335      4      0 
 20250128    04:53:24       3    398     62     57    100     53      0      0      0      0   1215   1365      3      0 
 20250128    04:53:25       0    421     68     62    100     51      0      0      0      0   1215   1380      8      0 
 20250128    04:53:25       1    395     63     60    100     50      0      0      0      0   1215   1305      0      0 
 20250128    04:53:25       2    363     63     60    100     45      0      0      0      0   1215   1335      4      0 
 20250128    04:53:25       3    417     64     58    100     53      0      0      0      0   1215   1395      3      0 
 20250128    04:53:26       0    408     68     63    100     50      0      0      0      0   1215   1380      8      0 
 20250128    04:53:26       1    408     63     60    100     50      0      0      0      0   1215   1365      0      0 
 20250128    04:53:26       2    373     61     60    100     45      0      0      0      0   1215   1350      3      0 
 20250128    04:53:26       3    441     65     58    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:53:27       0    412     68     63    100     51      0      0      0      0   1215   1335      9      1 
 20250128    04:53:27       1    421     64     61    100     51      0      0      0      0   1215   1365      2      5 
 20250128    04:53:27       2    371     64     62    100     51      0      0      0      0   1215   1350      0      0 
 20250128    04:53:27       3    359     65     58    100     51      0      0      0      0   1215   1380      3      0 
 20250128    04:53:28       0    418     66     62    100     50      0      0      0      0   1215   1365      5      1 
 20250128    04:53:28       1    420     64     60    100     44      0      0      0      0   1215   1335      3      5 
 20250128    04:53:28       2    351     64     61    100     51      0      0      0      0   1215   1320      2      0 
 20250128    04:53:28       3    385     65     59    100     51      0      0      0      0   1215   1320      0      0 
 20250128    04:53:29       0    389     66     61    100     50      0      0      0      0   1215   1395      4      0 
 20250128    04:53:29       1    224     63     60    100     45      0      0      0      0   1215   1320      5      5 
 20250128    04:53:29       2    406     65     62    100     51      0      0      0      0   1215   1335      3      0 
 20250128    04:53:29       3    359     66     58    100     51      0      0      0      0   1215   1335      2      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:31       0    369     69     63    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:53:31       1    365     63     61    100     46      0      0      0      0   1215   1350      4      0 
 20250128    04:53:31       2    375     64     60    100     51      0      0      0      0   1215   1350      4      0 
 20250128    04:53:31       3    318     67     58    100     45      0      0      0      0   1215   1380      3      0 
 20250128    04:53:32       0    285     68     64    100     53      0      0      0      0   1215   1365      7      1 
 20250128    04:53:32       1    366     65     61    100     46      0      0      0      0   1215   1350      2      0 
 20250128    04:53:32       2    353     66     63    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:53:32       3    403     66     58    100     44      0      0      0      0   1215   1365      4      0 
 20250128    04:53:33       0    286     69     64    100     53      0      0      0      0   1215   1350      7      0 
 20250128    04:53:33       1    356     65     62    100     46      0      0      0      0   1215   1335      1     16 
 20250128    04:53:33       2    418     66     63    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:53:33       3    402     66     58    100     45      0      0      0      0   1215   1365      3      0 
 20250128    04:53:34       0    373     69     64    100     53      0      0      0      0   1215   1395      8      1 
 20250128    04:53:34       1    458     64     63    100     50      0      0      0      0   1215   1320      3      6 
 20250128    04:53:34       2    413     66     64    100     51      0      0      0      0   1215   1335      1      0 
 20250128    04:53:34       3    367     68     60    100     45      0      0      0      0   1215   1350      2      0 
 20250128    04:53:35       0    387     70     64    100     53      0      0      0      0   1215   1380      5      0 
 20250128    04:53:35       1    383     66     64    100     50      0      0      0      0   1215   1395      4      5 
 20250128    04:53:35       2    423     67     64    100     51      0      0      0      0   1215   1305      2      0 
 20250128    04:53:35       3    371     68     60    100     45      0      0      0      0   1215   1350      1      0 
 20250128    04:53:36       0    387     70     64    100     53      0      0      0      0   1215   1365      3      0 
 20250128    04:53:36       1    410     67     62    100     50      0      0      0      0   1215   1380      5      0 
 20250128    04:53:36       2    422     66     63    100     51      0      0      0      0   1215   1350      3      0 
 20250128    04:53:36       3    377     68     59    100     45      0      0      0      0   1215   1365      2      0 
 20250128    04:53:38       0    391     70     65    100     51      0      0      0      0   1215   1365     16      0 
 20250128    04:53:38       1    389     66     63    100     50      0      0      0      0   1215   1380      4      0 
 20250128    04:53:38       2    402     69     65    100     50      0      0      0      0   1215   1395      4      0 
 20250128    04:53:38       3    369     67     60    100     51      0      0      0      0   1215   1320      3      0 
 20250128    04:53:39       0    305     71     65    100     52      0      0      0      0   1215   1365      8      0 
 20250128    04:53:39       1    293     66     63    100     50      0      0      0      0   1215   1365      0     14 
 20250128    04:53:39       2    358     68     65    100     50      0      0      0      0   1215   1320      2      0 
 20250128    04:53:39       3    382     67     60    100     51      0      0      0      0   1215   1350      3      0 
 20250128    04:53:40       0    234     69     65    100     53      0      0      0      0   1215   1335      9      1 
 20250128    04:53:40       1    279     66     64    100     50      0      0      0      0   1215   1290      2      5 
 20250128    04:53:40       2    386     69     66    100     51      0      0      0      0   1215   1305      1      0 
 20250128    04:53:40       3    430     70     61    100     51      0      0      0      0   1215   1365      1      0 
 20250128    04:53:41       0    205     71     65    100     53      0      0      0      0   1215   1365      5      0 
 20250128    04:53:41       1    387     66     63    100     50      0      0      0      0   1215   1350      3      5 
 20250128    04:53:41       2    460     71     65    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:53:41       3    427     70     61    100     51      0      0      0      0   1215   1380      2      0 
 20250128    04:53:42       0    359     72     66    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:53:42       1    392     68     62    100     50      0      0      0      0   1215   1380      4      0 
 20250128    04:53:42       2    386     71     66    100     50      0      0      0      0   1215   1320      3      0 
 20250128    04:53:42       3    428     69     60    100     51      0      0      0      0   1215   1350      2      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:44       0    355     72     66    100     51      0      0      0      0   1215   1305     15      0 
 20250128    04:53:44       1    386     68     64    100     50      0      0      0      0   1215   1335      3      0 
 20250128    04:53:44       2    390     70     66    100     53      0      0      0      0   1215   1335      4      0 
 20250128    04:53:44       3    434     69     61    100     50      0      0      0      0   1215   1350      3      0 
 20250128    04:53:45       0    406     73     67    100     51      0      0      0      0   1215   1335      8      0 
 20250128    04:53:45       1    426     68     65    100     50      0      0      0      0   1215   1335      0     11 
 20250128    04:53:45       2    388     72     68    100     53      0      0      0      0   1215   1335      3      0 
 20250128    04:53:45       3    386     72     62    100     50      0      0      0      0   1215   1350      4      0 
 20250128    04:53:46       0    413     74     68    100     45      0      0      0      0   1215   1365      9      1 
 20250128    04:53:46       1    386     70     67    100     50      0      0      0      0   1215   1320      2      5 
 20250128    04:53:46       2    348     72     68    100     52      0      0      0      0   1215   1320      1      0 
 20250128    04:53:46       3    286     72     63    100     50      0      0      0      0   1215   1350      2      0 
 20250128    04:53:47       0    373     72     66    100     50      0      0      0      0   1215   1335      6      0 
 20250128    04:53:47       1    432     69     65    100     50      0      0      0      0   1215   1350      3      6 
 20250128    04:53:47       2    393     73     69    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:53:47       3    273     71     64    100     50      0      0      0      0   1215   1335      1      0 
 20250128    04:53:48       0    374     73     66    100     47      0      0      0      0   1215   1350      4      0 
 20250128    04:53:48       1    379     69     65    100     50      0      0      0      0   1215   1350      5      1 
 20250128    04:53:48       2    373     72     70    100     50      0      0      0      0   1215   1320      3      0 
 20250128    04:53:48       3    279     74     63    100     50      0      0      0      0   1215   1305      2      0 
 20250128    04:53:49       0    363     74     68    100     48      0      0      0      0   1215   1350     16      0 
 20250128    04:53:49       1    377     68     65    100     50      0      0      0      0   1215   1350      4      0 
 20250128    04:53:49       2    399     74     69    100     53      0      0      0      0   1215   1395      4      0 
 20250128    04:53:49       3    379     73     64    100     50      0      0      0      0   1215   1380      3      0 
 20250128    04:53:51       0    387     73     69    100     45      0      0      0      0   1215   1335      8      0 
 20250128    04:53:51       1    366     70     67    100     51      0      0      0      0   1215   1350      0      8 
 20250128    04:53:51       2    395     74     70    100     52      0      0      0      0   1215   1350      2      0 
 20250128    04:53:51       3    411     73     63    100     53      0      0      0      0   1215   1380      3      0 
 20250128    04:53:52       0    376     76     69    100     44      0      0      0      0   1215   1320      8      0 
 20250128    04:53:52       1    458     71     67    100     52      0      0      0      0   1215   1335      3      6 
 20250128    04:53:52       2    310     75     70    100     52      0      0      0      0   1215   1260      1      0 
 20250128    04:53:52       3    425     74     64    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:53:53       0    379     75     68    100     44      0      0      0      0   1215   1365      4      0 
 20250128    04:53:53       1    402     71     68    100     50      0      0      0      0   1215   1395      4      5 
 20250128    04:53:53       2    309     76     70    100     53      0      0      0      0   1215   1320      2      0 
 20250128    04:53:53       3    404     75     64    100     50      0      0      0      0   1215   1365      0      0 
 20250128    04:53:54       0    379     73     68    100     46      0      0      0      0   1215   1350      4      0 
 20250128    04:53:54       1    370     72     69    100     50      0      0      0      0   1215   1395      5      5 
 20250128    04:53:54       2    366     76     71    100     51      0      0      0      0   1215   1350      2      0 
 20250128    04:53:54       3    196     74     65    100     50      0      0      0      0   1215   1335      2      0 
 20250128    04:53:55       0    359     76     69    100     48      0      0      0      0   1215   1335      2      0 
 20250128    04:53:55       1    364     71     67    100     50      0      0      0      0   1215   1365      4      0 
 20250128    04:53:55       2    382     77     72    100     50      0      0      0      0   1215   1275      4      0 
 20250128    04:53:55       3    357     73     64    100     50      0      0      0      0   1215   1320      3      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:56       0    374     76     69    100     51      0      0      0      0   1215   1335      7      0 
 20250128    04:53:56       1    316     72     68    100     49      0      0      0      0   1215   1350      0      0 
 20250128    04:53:56       2    383     76     71    100     50      0      0      0      0   1215   1320      3      0 
 20250128    04:53:56       3    405     76     63    100     53      0      0      0      0   1215   1380      4      0 
 20250128    04:53:58       0    447     77     70    100     50      0      0      0      0   1215   1350      9      1 
